date,c_open,c_high,c_low,n_close,n_adj_close,adj_sum_5,adj_sum_10,adj_sum_15,adj_sum_20,adj_sum_25,adj_sum_30,label,closing_price_for_label
2015-08-27,0.07716,0.848765,-2.160494,0.543057,0.543057,-1.589506,-1.759259,-1.774691,-2.804784,-3.524691,-2.566872,0,12.96
2015-08-28,-0.695518,1.159196,-2.936631,-0.154321,-0.154321,-1.499227,-1.499227,-1.154044,-2.418856,-3.134467,-2.617208,-1,12.94
2015-08-31,-1.003861,0.46332,-2.548263,0.07728,0.07728,-0.787645,-1.258687,-1.338481,-2.181467,-2.912741,-2.805663,0,12.95
2015-09-01,1.518785,3.996803,-0.479616,-3.397683,-3.397683,2.717826,2.086331,1.726619,1.346922,0.684253,0.37037,-1,12.51
2015-09-02,-0.079618,2.866242,-1.273885,0.39968,0.39968,1.783439,1.480892,1.056263,1.146497,0.340764,-0.196391,0,12.56
2015-09-03,-0.238854,1.433121,-0.796178,0.0,0.0,1.146497,1.345541,1.295117,1.301752,0.461783,-0.185775,0,12.56
2015-09-04,0.723473,0.723473,-1.527331,-0.955414,-0.955414,1.318328,1.889068,2.079314,2.44373,1.466238,0.85209,-1,12.44
2015-09-08,0.559105,1.837061,-0.638978,0.643087,0.643087,-0.015974,1.301917,1.4164,1.533546,0.939297,0.348775,0,12.52
2015-09-09,1.692184,1.692184,-0.08058,-0.878594,-0.878594,0.709106,2.127317,2.175665,2.087027,1.872683,1.364491,-1,12.41
2015-09-10,0.242522,0.889248,-1.535974,-0.322321,-0.322321,0.727567,2.037187,2.26893,2.138238,2.305578,1.689572,-1,12.37
2015-09-11,-0.968523,0.645682,-1.049233,0.161681,0.161681,0.290557,1.412429,1.920904,2.08636,2.211461,1.581921,0,12.39
2015-09-14,2.644628,2.644628,-0.247934,-2.340597,-2.340597,2.132231,3.14876,3.878788,4.243802,4.684298,3.953168,-1,12.1
2015-09-15,1.0,2.75,-0.25,-0.826446,-0.826446,2.116667,3.216667,4.5,4.8875,5.17,4.780556,-1,12.0
2015-09-16,2.032176,3.725656,-0.508044,-1.583333,-1.583333,2.743438,4.284505,5.791702,6.210838,6.367485,6.330793,-1,11.81
2015-09-17,-2.086811,1.335559,-2.086811,1.439458,1.439458,0.634391,2.320534,3.784085,4.357262,4.497496,4.802449,0,11.98
2015-09-18,1.368691,3.165098,-0.940975,-2.420701,-2.420701,1.933276,4.114628,5.634445,6.501283,6.946108,7.265469,-1,11.69
2015-09-21,-1.513877,0.756939,-1.934399,1.710864,1.710864,-0.134567,1.900757,3.268853,4.251472,4.841043,5.421923,0,11.89
2015-09-22,2.987698,4.217926,-0.351494,-4.289319,-4.289319,3.251318,5.465729,6.977153,8.457821,9.13181,9.625073,-1,11.38
2015-09-23,2.242152,3.049327,-0.538117,-2.02109,-2.02109,4.197309,6.511211,8.370703,10.089686,10.837668,11.252616,-1,11.15
2015-09-24,0.634633,1.722575,-0.271985,-1.076233,-1.076233,3.608341,6.455122,8.624962,10.444243,11.398005,11.849501,-1,11.03
2015-09-25,7.618129,7.618129,-0.48216,-5.983681,-5.983681,7.656702,11.282546,14.130505,16.224687,17.577628,18.408872,-1,10.37
2015-09-28,3.507014,3.807615,-2.104208,-3.760849,-3.760849,8.036072,13.507014,16.947228,19.283567,20.96994,22.094188,-1,9.98
2015-09-29,2.244898,2.653061,-0.510204,-1.803607,-1.803607,6.795918,13.346939,17.244898,19.867347,22.114286,23.404762,-1,9.8
2015-09-30,1.96281,3.099174,0.0,-1.22449,-1.22449,5.082645,12.551653,16.818182,19.891529,22.46281,23.904959,-1,9.68
2015-10-01,0.0,2.059732,-1.029866,0.309917,0.309917,2.039135,9.866117,14.630965,18.053553,20.774459,22.457947,0,9.71
2015-10-02,-1.020408,0.408163,-2.44898,0.92688,0.92688,-0.061224,6.928571,11.816327,15.561224,18.37551,20.336735,0,9.8
2015-10-05,-5.820611,0.667939,-6.20229,6.938776,6.938776,-5.591603,-1.354962,3.530534,7.127863,9.755725,11.733461,0,10.48
2015-10-06,-2.695167,1.208178,-3.996283,2.671756,2.671756,-6.263941,-4.498141,0.068154,3.522305,6.085502,8.305452,0,10.76
2015-10-07,-2.962298,0.5386,-5.385996,3.531599,3.531599,-6.840215,-7.764811,-3.74626,-0.578995,1.974865,4.204069,0,11.14
2015-10-08,1.457195,2.641166,-0.273224,-1.436266,-1.436266,-3.169399,-6.466302,-2.95082,0.236794,2.885246,5.142684,-1,10.98
2015-10-09,3.477444,3.571429,-0.093985,-3.096539,-3.096539,1.503759,-3.223684,-0.507519,2.617481,5.451128,7.775689,-1,10.64
2015-10-12,0.947867,0.947867,-2.843602,-0.845865,-0.845865,2.50237,-1.85782,-0.505529,2.758294,5.634123,7.939968,-1,10.55
2015-10-13,-4.200913,2.465753,-4.748858,3.791469,3.791469,-0.894977,-4.392694,-4.401826,-1.474886,1.201826,3.388128,0,10.95
2015-10-14,3.301887,3.490566,-0.471698,-3.196347,-3.196347,1.358491,-0.367925,-1.591195,1.207547,3.860377,6.201258,-1,10.6
2015-10-15,-3.372835,0.182315,-3.828624,3.490566,3.490566,-2.078396,-2.579763,-4.946825,-2.666363,-0.153145,2.136129,0,10.97
2015-10-16,2.513966,2.513966,-0.465549,-2.096627,-2.096627,0.204842,0.38175,-2.681564,-1.024209,1.370577,3.758535,-1,10.74
2015-10-19,-2.285192,0.457038,-2.559415,1.862197,1.862197,-0.914077,-1.032907,-3.875686,-3.267824,-0.906764,1.404631,0,10.94
2015-10-20,1.019462,1.575533,-0.648749,-1.371115,-1.371115,0.166821,0.370714,-1.927711,-2.196478,0.022243,2.279889,-1,10.79
2015-10-21,0.83877,2.329916,-0.745573,-0.55607,-0.55607,0.969245,0.54986,-0.726934,-1.845294,0.178938,2.329916,-1,10.73
2015-10-22,-2.70514,0.090171,-2.70514,3.355079,3.355079,-2.091975,-2.614968,-3.119928,-5.004509,-3.394049,-1.376616,0,11.09
2015-10-23,0.996377,1.268116,-1.449275,-0.450857,-0.450857,-1.105072,-1.811594,-1.932367,-4.270833,-3.192029,-1.33756,-1,11.04
2015-10-26,0.273723,2.09854,-0.547445,-0.724638,-0.724638,-0.346715,-0.720803,-0.924574,-3.125,-2.824818,-0.964112,-1,10.96
2015-10-27,6.777996,10.21611,-0.098232,-7.116788,-7.116788,6.090373,6.129666,6.286837,4.484283,4.149312,6.02816,-1,10.18
2015-10-28,1.485149,3.861386,-1.683168,-0.785855,-0.785855,5.683168,6.475248,6.442244,5.519802,4.558416,6.30363,-1,10.1
2015-10-29,3.707518,5.45829,-0.102987,-3.861386,-3.861386,7.085479,9.454171,9.84552,9.757981,8.214212,9.794027,-1,9.71
2015-10-30,0.828157,1.759834,-1.656315,-0.514933,-0.514933,4.782609,8.902692,9.73775,10.253623,8.480331,9.661836,-1,9.66
2015-11-02,-5.397448,0.196271,-5.888126,5.486542,5.486542,-2.178606,2.502453,3.79457,4.37684,2.92051,3.402028,0,10.19
2015-11-03,1.703407,3.807615,-0.300601,-2.060844,-2.060844,-0.521042,3.847695,5.330661,6.182365,5.158317,5.11022,-1,9.98
2015-11-04,-1.088032,0.197824,-3.461919,1.302605,1.302605,-1.780415,1.89911,3.653149,4.307616,3.976261,3.41576,0,10.11
2015-11-05,0.396825,0.793651,-4.166667,-0.296736,-0.296736,-0.753968,1.200397,3.373016,4.171627,4.43254,3.409392,-1,10.08
2015-11-06,-1.48662,8.02775,-3.468781,0.099206,0.099206,0.0,0.158573,2.841097,3.795837,4.444004,3.214404,0,10.09
2015-11-09,3.384615,6.871795,0.0,-3.369673,-3.369673,2.584615,2.410256,5.613675,7.005128,7.786667,6.735043,-1,9.75
2015-11-10,4.072883,6.002144,-0.535906,-4.307692,-4.307692,5.809218,6.109325,9.324759,10.953912,12.025723,11.371919,-1,9.33
2015-11-11,-3.798768,2.874743,-3.798768,4.394427,4.394427,0.595483,1.273101,4.045175,5.841889,6.735113,6.704312,0,9.74
2015-11-12,2.87234,4.148936,-0.319149,-3.49076,-3.49076,2.787234,4.606383,6.609929,8.835106,9.923404,10.453901,-1,9.4
2015-11-13,0.977199,2.823018,-0.108578,-2.021277,-2.021277,2.996743,6.275787,7.484618,10.249729,11.570033,12.519001,-1,9.21
2015-11-16,-1.075269,0.322581,-3.225806,0.977199,0.977199,1.032258,4.290323,5.25448,8.301075,9.952688,11.007168,0,9.3
2015-11-17,-5.295316,0.814664,-8.757637,5.591398,5.591398,-3.319756,-1.395112,-0.563476,2.072301,3.670061,4.809912,0,9.82
2015-11-18,-5.333333,1.809524,-5.809524,6.924644,6.924644,-8.133333,-7.409524,-6.749206,-4.647619,-3.081905,-2.180952,0,10.5
2015-11-19,-0.28463,1.233397,-3.605313,0.380952,0.380952,-6.318786,-7.324478,-6.578115,-5.270398,-3.612903,-2.691335,0,10.54
2015-11-20,-0.656045,2.061856,-0.656045,1.233397,1.233397,-4.723524,-7.910028,-7.085286,-6.597938,-4.813496,-3.867541,0,10.67
2015-11-23,-1.296296,0.092593,-3.240741,1.218369,1.218369,-3.092593,-8.046296,-7.82716,-7.796296,-6.011111,-4.947531,0,10.8
2015-11-24,0.931966,0.931966,-1.304753,-0.648148,-0.648148,-0.764212,-6.141659,-6.759863,-6.93849,-5.420317,-4.395775,-1,10.73
2015-11-25,0.845865,2.255639,-3.853383,-0.83877,-0.83877,0.338346,-4.50188,-5.639098,-5.897556,-4.654135,-3.574561,-1,10.64
2015-11-27,-0.931099,0.558659,-2.234637,0.93985,0.93985,-0.223464,-4.143389,-6.108007,-6.294227,-5.672253,-4.543762,0,10.74
2015-11-30,-0.277008,2.031394,-0.831025,0.837989,0.837989,-0.757156,-3.444137,-6.432749,-6.532779,-6.533703,-5.309326,0,10.83
2015-12-01,-0.820419,0.182315,-1.640839,1.292705,1.292705,-1.713765,-3.154057,-6.885445,-7.3701,-7.722881,-6.50866,0,10.97
2015-12-02,3.992395,4.18251,-0.95057,-4.102097,-4.102097,2.091255,1.653992,-2.148289,-3.151141,-3.646388,-2.595057,-1,10.52
2015-12-03,0.477555,2.769819,-0.764088,-0.475285,-0.475285,2.254059,2.110793,-1.216173,-2.516714,-3.04489,-2.212671,-1,10.47
2015-12-04,-0.856327,1.617507,-1.332065,0.382044,0.382044,1.427212,1.693625,-0.888043,-2.683159,-3.10942,-2.768792,0,10.51
2015-12-07,2.443793,2.443793,-2.346041,-2.664129,-2.664129,3.030303,4.046921,2.48941,0.048876,-0.234604,-0.371457,-1,10.23
2015-12-08,-3.076923,0.865385,-3.173077,1.661779,1.661779,0.25,1.961538,1.519231,-1.274038,-1.784615,-2.179487,0,10.4
2015-12-09,0.095877,0.862895,-2.492809,0.288462,0.288462,-0.21093,1.380633,1.61713,-1.030681,-1.894535,-2.380952,0,10.43
2015-12-10,3.58209,4.079602,0.0,-3.643337,-3.643337,2.726368,4.626866,5.160862,2.865672,1.791045,1.293532,-1,10.05
2015-12-11,4.872881,5.932203,-0.847458,-6.069652,-6.069652,7.097458,10.010593,11.179379,9.533898,8.097458,7.743644,-1,9.44
2015-12-14,3.131749,3.455724,-2.915767,-1.90678,-1.90678,7.084233,10.453564,12.325414,11.690065,9.840173,9.694024,-1,9.26
2015-12-15,-1.687764,3.902954,-3.797468,2.37581,2.37581,2.658228,6.318565,8.790436,9.193038,7.177215,6.898734,0,9.48
2015-12-16,-2.456499,1.023541,-5.93654,3.059072,3.059072,-1.74002,2.395087,4.906175,5.926305,4.176049,3.654043,0,9.77
2015-12-17,5.585392,6.98174,-0.429646,-4.708291,-4.708291,1.525242,6.208378,9.137129,10.520945,9.138561,8.48908,-1,9.31
2015-12-18,-5.612245,0.510204,-8.673469,5.263158,5.263158,-2.816327,0.173469,3.040816,4.617347,3.844898,2.969388,0,9.8
2015-12-21,0.820513,5.230769,-0.307692,-0.510204,-0.510204,-1.312821,0.194872,2.830769,4.682051,4.598974,3.381197,-1,9.75
2015-12-22,-2.3,0.5,-3.6,2.564103,2.564103,-2.74,-2.71,-0.386667,1.665,2.264,0.88,0,10.0
2015-12-23,-2.524272,0.485437,-3.592233,3.0,3.0,-4.543689,-5.669903,-3.430421,-1.504854,-0.528155,-1.744337,0,10.3
2015-12-24,0.194175,0.194175,-1.553398,0.0,0.0,-2.621359,-5.427184,-3.540453,-1.669903,-0.605825,-1.563107,0,10.3
2015-12-28,2.507523,3.410231,-0.300903,-3.203883,-3.203883,0.942828,-1.765296,-0.708793,1.198596,2.455366,1.885657,-1,9.97
2015-12-29,-0.891089,0.19802,-1.782178,1.303912,1.303912,0.336634,-2.19802,-2.072607,-0.465347,0.910891,0.867987,0,10.1
2015-12-30,-0.492611,0.098522,-2.660099,0.49505,0.49505,0.137931,-2.019704,-2.719212,-1.359606,0.157635,0.650246,0,10.15
2015-12-31,-1.937984,0.678295,-2.616279,1.674877,1.674877,-1.472868,-3.100775,-4.392765,-3.081395,-1.651163,-0.846253,0,10.32
